0 0.5000000000000000000000000000 0.0000000000000000000000000000 0.0000000000000000000000000000 1.0000000000000000000000000000
0.01 0.4997999933308339918839069687 0.0099986664665816587502974955 -0.0400026667663682828922868176 0.9995999066456671172511538945
0.02 0.4991998933269200528319526074 0.0199893273294697983683502562 -0.0800213351218020949967938134 0.9983985052818564381385234765
0.03 0.4981994599409365546251666289 0.0299639545332449328912878245 -0.1200720129017686290278926507 0.9963924242648791632704048643
0.04 0.4967982929915902188034432567 0.0399144749633758143485076676 -0.1601707199699059111129070253 0.9935760181995808012081386322
0.05 0.4949958320181587626115461414 0.0498327475255433337452794599 -0.2003334930541098892149223467 0.9899413286180525756205251628
0.06 0.4927913560935215132734901271 0.0597105397501919809208712001 -0.2405763891237141883433406204 0.9854780282478818807728242553
0.07 0.4901839836130355346476069521 0.0695395037548972626767013679 -0.2809154867441021608952182836 0.9801733481728654258571677808
0.08 0.4871726720825844155252715896 0.0793111513890733418217799025 -0.3213668847749986268591440972 0.9740119869679235004641039244
0.09 0.4837562179359070975431730789 0.0890168283751866880876286414 -0.3619466976861310938212577691 0.9669760006515336492097058267
0.10 0.4799332564191469772111462690 0.0986476872477935092960177671 -0.4026710466452910857372303059 0.9590446720386959630423516899
0.11 0.4757022615897306686537810034 0.1081946588761369151524237380 -0.4435560453843349228882694891 0.9501943577900764472800397554
0.12 0.4710615464875286596919900902 0.1176484223374250591270762663 -0.4846177796622795879349084528 0.9403983111327307995776168583
0.13 0.4660092635491725293875179966 0.1269993728859028386840521638 -0.5258722789136758667318510765 0.9296264778680893749078735660
0.14 0.4605434053518980899558952547 0.1362375877369955340617203339 -0.5673354783851449310000423016 0.9178452628761561255105255419
0.15 0.4546618057919530352288888446 0.1453527893556308370958432880 -0.6090231697110624127955793618 0.9050172638625168545583398105
0.16 0.4483621418251919743791301437 0.1543343059027314373291060152 -0.6509509374453661414080588800 0.8911009685668711022773243853
0.17 0.4416419359248962215993156129 0.1631710284531029975133131769 -0.6931340785307741079291801814 0.8760504110470463534856055728
0.18 0.4344985594452361735186680579 0.1718513645506896965999233122 -0.7355875010245621488026948226 0.8598147819578290690035673082
0.19 0.4269292371195557707053084773 0.1803631876124604018193973093 -0.7783255975800663949462471071 0.8423379869446470456623711157
